
Gurobi 8.0.0 (win64, Python) logging started 07/19/18 11:00:14

Academic license - for non-commercial use only
Read LP format model from file H:\fscmodel-single-step-master\fscmodel-single-step\tmp295ai9g0.pyomo.lp
Reading time = 0.03 seconds
x1090: 272 rows, 1090 columns, 1066 nonzeros
Optimize a model with 272 rows, 1090 columns and 1066 nonzeros
Model has 628 quadratic objective terms
Model has 197 quadratic constraints
Model has 157 SOS constraints
Variable types: 269 continuous, 821 integer (821 binary)
Coefficient statistics:
  Matrix range     [6e-03, 2e+00]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 1e+00]
  Objective range  [1e+03, 4e+07]
  QObjective range [2e+01, 2e+01]
  Bounds range     [8e-01, 1e+06]
  RHS range        [1e+00, 1e+00]
Presolve removed 99 rows and 100 columns
Presolve time: 0.03s
Presolved: 2592 rows, 2423 columns, 6943 nonzeros
Variable types: 1618 continuous, 805 integer (805 binary)

Root relaxation: objective 4.579195e+09, 1935 iterations, 0.05 seconds

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 4.5792e+09    0  189          - 4.5792e+09      -     -    0s
     0     0 5.1357e+09    0  492          - 5.1357e+09      -     -    0s
     0     0 5.2997e+09    0  500          - 5.2997e+09      -     -    0s
     0     0 5.3504e+09    0  482          - 5.3504e+09      -     -    0s
     0     0 5.3942e+09    0  504          - 5.3942e+09      -     -    0s
     0     0 5.5575e+09    0  525          - 5.5575e+09      -     -    0s
     0     0 5.6582e+09    0  497          - 5.6582e+09      -     -    0s
     0     0 5.7130e+09    0  497          - 5.7130e+09      -     -    0s
     0     0 5.7371e+09    0  493          - 5.7371e+09      -     -    0s
     0     0 5.7770e+09    0  525          - 5.7770e+09      -     -    0s
     0     0 5.7913e+09    0  521          - 5.7913e+09      -     -    0s
     0     0 5.8079e+09    0  533          - 5.8079e+09      -     -    0s
     0     0 5.8115e+09    0  533          - 5.8115e+09      -     -    0s
     0     0 6.4629e+09    0  483          - 6.4629e+09      -     -    0s
     0     0 7.0396e+09    0  531          - 7.0396e+09      -     -    0s
     0     0 7.3708e+09    0  471          - 7.3708e+09      -     -    0s
     0     0 7.5182e+09    0  428          - 7.5182e+09      -     -    0s
     0     0 7.5199e+09    0  429          - 7.5199e+09      -     -    0s
     0     0 7.5438e+09    0  432          - 7.5438e+09      -     -    0s
     0     0 7.5510e+09    0  407          - 7.5510e+09      -     -    0s
     0     0 7.5510e+09    0  407          - 7.5510e+09      -     -    0s
     0     0 7.5534e+09    0  406          - 7.5534e+09      -     -    0s
H    0     0                    2.610311e+10 7.5534e+09  71.1%     -    0s
     0     0 7.5534e+09    0  406 2.6103e+10 7.5534e+09  71.1%     -    0s
H    0     0                    1.396410e+10 7.5534e+09  45.9%     -    0s
     0     2 7.5534e+09    0  406 1.3964e+10 7.5534e+09  45.9%     -    0s
  2176  2143 1.1957e+10  231  455 1.3964e+10 8.6077e+09  38.4%   4.0    5s
  2281  2213 1.3325e+10  328  165 1.3964e+10 1.3325e+10  4.58%   3.8   10s
H 2307  2116                    1.361672e+10 1.3409e+10  1.52%   3.7   11s
 339340 167940 1.3561e+10   49   98 1.3568e+10 1.3552e+10  0.11%   6.0  285s
 346241 170722 1.3562e+10   59   86 1.3568e+10 1.3552e+10  0.11%   6.0  290s
 352579 173150 1.3559e+10   48   82 1.3568e+10 1.3552e+10  0.11%   6.0  295s
 359336 175951 1.3563e+10   58   84 1.3568e+10 1.3552e+10  0.11%   6.0  300s
 366552 178594 1.3565e+10   99   54 1.3568e+10 1.3553e+10  0.11%   6.0  305s
 375329 181936 1.3563e+10   66   76 1.3568e+10 1.3553e+10  0.11%   6.0  310s
 384572 185502 1.3566e+10   56   87 1.3568e+10 1.3553e+10  0.11%   6.0  315s
 394838 189381 1.3564e+10   74   62 1.3568e+10 1.3553e+10  0.11%   6.0  320s
 405077 193201 1.3562e+10   47   85 1.3568e+10 1.3553e+10  0.10%   5.9  325s
 414859 196890 1.3564e+10   80   82 1.3568e+10 1.3554e+10  0.10%   5.9  330s
 423153 200020 1.3559e+10   54   78 1.3568e+10 1.3554e+10  0.10%   5.9  335s
 433514 203817 1.3556e+10   53   86 1.3568e+10 1.3554e+10  0.10%   5.9  340s
 443612 207351 1.3559e+10   51   96 1.3568e+10 1.3554e+10  0.10%   5.9  345s
 454302 211157 1.3564e+10   57   78 1.3568e+10 1.3554e+10  0.10%   5.9  350s
 464704 214733 1.3563e+10   77   72 1.3568e+10 1.3554e+10  0.10%   5.9  355s
 474250 217874 1.3558e+10   58   89 1.3568e+10 1.3555e+10  0.10%   5.9  360s
 485125 221849 1.3564e+10   46   79 1.3568e+10 1.3555e+10  0.09%   5.9  365s
 495808 225785 1.3567e+10   54  107 1.3568e+10 1.3555e+10  0.09%   5.9  370s
 506638 229805 1.3566e+10   98   59 1.3568e+10 1.3555e+10  0.09%   5.8  375s
 515287 232873 1.3564e+10   82   67 1.3568e+10 1.3555e+10  0.09%   5.8  380s
 524671 236061 1.3567e+10   87   77 1.3568e+10 1.3555e+10  0.09%   5.8  385s
 534837 239472 1.3563e+10   83   82 1.3568e+10 1.3555e+10  0.09%   5.8  390s
 544539 242707 1.3566e+10   91   78 1.3568e+10 1.3555e+10  0.09%   5.8  395s
 552811 245662 1.3565e+10  101   67 1.3568e+10 1.3556e+10  0.09%   5.8  400s
 561644 248637 1.3566e+10   79   70 1.3568e+10 1.3556e+10  0.09%   5.8  405s
 567982 250739 1.3567e+10   59   94 1.3568e+10 1.3556e+10  0.09%   5.8  410s
 575262 253146 1.3565e+10   84   73 1.3568e+10 1.3556e+10  0.09%   5.8  415s
 583148 255935 1.3566e+10   63   77 1.3568e+10 1.3556e+10  0.09%   5.8  420s
 590833 258718     cutoff   77      1.3568e+10 1.3556e+10  0.08%   5.8  425s
 600603 261985 1.3560e+10   61   81 1.3568e+10 1.3556e+10  0.08%   5.8  430s
 608873 264705     cutoff   51      1.3568e+10 1.3556e+10  0.08%   5.7  435s
 617590 267334 1.3564e+10   45   68 1.3568e+10 1.3556e+10  0.08%   5.7  440s
 624509 269687 1.3565e+10   71   76 1.3568e+10 1.3556e+10  0.08%   5.7  445s
 630853 271841 1.3557e+10   48   79 1.3568e+10 1.3556e+10  0.08%   5.7  450s
 637206 273895 1.3566e+10  111   54 1.3568e+10 1.3557e+10  0.08%   5.7  455s
 643621 276120 1.3565e+10   64   79 1.3568e+10 1.3557e+10  0.08%   5.7  460s
 649373 278073 1.3563e+10   68   71 1.3568e+10 1.3557e+10  0.08%   5.7  465s
 654659 279547 1.3566e+10   62   80 1.3568e+10 1.3557e+10  0.08%   5.7  470s
 658110 280539 1.3563e+10   66   65 1.3568e+10 1.3557e+10  0.08%   5.7  475s
 661974 281767 1.3563e+10   64   76 1.3568e+10 1.3557e+10  0.08%   5.7  480s
 666928 283307 1.3563e+10   64   68 1.3568e+10 1.3557e+10  0.08%   5.7  485s
 671832 284904 1.3564e+10   94   84 1.3568e+10 1.3557e+10  0.08%   5.7  490s
 677231 286766 1.3557e+10   43   85 1.3568e+10 1.3557e+10  0.08%   5.7  495s
 682584 288510 1.3564e+10   78   63 1.3568e+10 1.3557e+10  0.08%   5.7  500s
 687915 290082 1.3558e+10   56   93 1.3568e+10 1.3557e+10  0.08%   5.7  505s
 694110 291904 1.3563e+10   61   84 1.3568e+10 1.3557e+10  0.08%   5.7  510s
 701089 294114     cutoff   59      1.3568e+10 1.3557e+10  0.08%   5.7  515s
 706925 295896 1.3563e+10   70   71 1.3568e+10 1.3557e+10  0.08%   5.7  520s

Gurobi 8.0.0 (win64, Python) logging started 07/19/18 11:08:54

Academic license - for non-commercial use only
Read LP format model from file H:\fscmodel-single-step-master\fscmodel-single-step\tmpldelu42p.pyomo.lp
Reading time = 0.28 seconds
x1090: 272 rows, 1090 columns, 1066 nonzeros
Optimize a model with 272 rows, 1090 columns and 1066 nonzeros
Model has 628 quadratic objective terms
Model has 197 quadratic constraints
Model has 157 SOS constraints
Variable types: 269 continuous, 821 integer (821 binary)
Coefficient statistics:
  Matrix range     [6e-03, 2e+00]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 1e+00]
  Objective range  [1e+03, 4e+07]
  QObjective range [2e+01, 2e+01]
  Bounds range     [8e-01, 1e+06]
  RHS range        [1e+00, 1e+00]
Presolve removed 99 rows and 100 columns
Presolve time: 0.03s
Presolved: 2592 rows, 2423 columns, 6943 nonzeros
Variable types: 1618 continuous, 805 integer (805 binary)

Root relaxation: objective 4.579195e+09, 1908 iterations, 0.09 seconds

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 4.5792e+09    0  189          - 4.5792e+09      -     -    0s
     0     0 5.1270e+09    0  476          - 5.1270e+09      -     -    0s
     0     0 5.2968e+09    0  510          - 5.2968e+09      -     -    0s
     0     0 5.3534e+09    0  481          - 5.3534e+09      -     -    0s
     0     0 5.4145e+09    0  499          - 5.4145e+09      -     -    0s
     0     0 5.5293e+09    0  517          - 5.5293e+09      -     -    1s
     0     0 5.6506e+09    0  517          - 5.6506e+09      -     -    1s
     0     0 5.7112e+09    0  493          - 5.7112e+09      -     -    1s
     0     0 5.7412e+09    0  493          - 5.7412e+09      -     -    1s
     0     0 5.7697e+09    0  501          - 5.7697e+09      -     -    1s
     0     0 5.7885e+09    0  521          - 5.7885e+09      -     -    1s
     0     0 5.7975e+09    0  529          - 5.7975e+09      -     -    1s
     0     0 5.8107e+09    0  537          - 5.8107e+09      -     -    1s
     0     0 5.8115e+09    0  533          - 5.8115e+09      -     -    1s
     0     0 6.4098e+09    0  478          - 6.4098e+09      -     -    1s
     0     0 6.9983e+09    0  532          - 6.9983e+09      -     -    1s
     0     0 7.3323e+09    0  471          - 7.3323e+09      -     -    1s
     0     0 7.5143e+09    0  431          - 7.5143e+09      -     -    1s
     0     0 7.5199e+09    0  429          - 7.5199e+09      -     -    1s
     0     0 7.5438e+09    0  432          - 7.5438e+09      -     -    1s
     0     0 7.5510e+09    0  407          - 7.5510e+09      -     -    1s
     0     0 7.5510e+09    0  407          - 7.5510e+09      -     -    1s
     0     0 7.5534e+09    0  405          - 7.5534e+09      -     -    2s
H    0     0                    2.610311e+10 7.5534e+09  71.1%     -    2s
     0     0 7.5534e+09    0  405 2.6103e+10 7.5534e+09  71.1%     -    2s
H    0     0                    1.394783e+10 7.5534e+09  45.8%     -    2s
     0     2 7.5534e+09    0  405 1.3948e+10 7.5534e+09  45.8%     -    2s
 710240 296858 1.3567e+10   58   78 1.3568e+10 1.3557e+10  0.08%   5.7  525s
   393   390 8.4380e+09   61  445 1.3948e+10 7.5972e+09  45.5%   8.3    5s
H 2126  2068                    1.379895e+10 7.6018e+09  44.9%   3.9    7s
 713215 297734 1.3567e+10   54   71 1.3568e+10 1.3557e+10  0.08%   5.7  530s
  2264  2197 9.8594e+09  107  457 1.3799e+10 8.9418e+09  35.2%   3.9   10s
 716160 298672 1.3567e+10   56   84 1.3568e+10 1.3557e+10  0.08%   5.7  535s
  2334  2244 1.2995e+10  177  295 1.3799e+10 1.2995e+10  5.83%   3.7   15s
H 2399  2170                    1.364344e+10 1.3455e+10  1.38%   3.6   19s
 719623 299722 1.3567e+10   92   69 1.3568e+10 1.3557e+10  0.08%   5.7  540s
  2408  2176 1.3472e+10   72   73 1.3643e+10 1.3472e+10  1.26%   3.6   20s
H 2415  2069                    1.363816e+10 1.3477e+10  1.18%   3.6   20s
 723522 300893 1.3561e+10   63   76 1.3568e+10 1.3557e+10  0.08%   5.7  545s
  2526  2145 1.3540e+10   37   61 1.3638e+10 1.3514e+10  0.91%  11.4   25s
H 3327  2129                    1.357154e+10 1.3514e+10  0.42%   9.7   27s
H 3346  1991                    1.357110e+10 1.3514e+10  0.42%   9.7   27s
H 3512  1864                    1.357102e+10 1.3514e+10  0.42%   9.6   28s
H 3558  1655                    1.357000e+10 1.3514e+10  0.41%   9.5   28s
H 3561  1567                    1.356997e+10 1.3514e+10  0.41%   9.5   28s
* 3878  1506             204    1.356995e+10 1.3518e+10  0.38%   9.1   28s
 726813 301881 1.3567e+10   94   72 1.3568e+10 1.3557e+10  0.08%   5.7  550s
  4604  1640 1.3569e+10   92   45 1.3570e+10 1.3526e+10  0.33%   8.2   30s
H 5207  1448                    1.356944e+10 1.3529e+10  0.29%   7.8   30s
H 6120  1254                    1.356835e+10 1.3533e+10  0.26%   7.2   32s
H 7488  1577                    1.356814e+10 1.3536e+10  0.24%   6.7   33s
H 7523  1445                    1.356765e+10 1.3536e+10  0.23%   6.7   33s
 730653 303041     cutoff   47      1.3568e+10 1.3557e+10  0.07%   5.6  555s
  8379  1830 1.3562e+10   69   83 1.3568e+10 1.3540e+10  0.20%   6.4   35s
 733720 304049 1.3567e+10   68   74 1.3568e+10 1.3557e+10  0.07%   5.6  560s
 12445  3456 1.3566e+10   61   69 1.3568e+10 1.3545e+10  0.17%   5.6   40s
H13122  3635                    1.356755e+10 1.3545e+10  0.17%   5.5   41s
*14344  4084             190    1.356755e+10 1.3545e+10  0.16%   5.4   42s
 737016 304940 1.3564e+10   64   77 1.3568e+10 1.3557e+10  0.07%   5.6  565s
 16101  4675 1.3567e+10  104   42 1.3568e+10 1.3547e+10  0.15%   5.3   45s
 741020 306122 1.3567e+10  101   50 1.3568e+10 1.3557e+10  0.07%   5.6  570s
 19784  5829 1.3566e+10   53   61 1.3568e+10 1.3549e+10  0.14%   5.2   50s
 744932 307303     cutoff   49      1.3568e+10 1.3558e+10  0.07%   5.6  575s
 749356 308649 1.3567e+10   86   63 1.3568e+10 1.3558e+10  0.07%   5.6  580s
 20653  6098 1.3566e+10   80   58 1.3568e+10 1.3549e+10  0.13%   5.2   63s
 753117 309767 1.3565e+10   87   76 1.3568e+10 1.3558e+10  0.07%   5.6  585s
 22029  6492 1.3567e+10   80   54 1.3568e+10 1.3550e+10  0.13%   5.2   65s
 756599 310757 1.3560e+10   53   83 1.3568e+10 1.3558e+10  0.07%   5.6  590s
 26643  7755 1.3556e+10   44   68 1.3568e+10 1.3552e+10  0.12%   5.2   70s
 760978 311975 1.3564e+10   71   61 1.3568e+10 1.3558e+10  0.07%   5.6  595s
 29197  8373 1.3560e+10   43   57 1.3568e+10 1.3553e+10  0.11%   5.2   75s
 764779 313080     cutoff   50      1.3568e+10 1.3558e+10  0.07%   5.6  600s
 32372  9145 1.3564e+10   47   67 1.3568e+10 1.3554e+10  0.10%   5.3   80s
 768612 314112 1.3566e+10   97   69 1.3568e+10 1.3558e+10  0.07%   5.6  605s
 36772 10307 1.3564e+10   56   83 1.3568e+10 1.3556e+10  0.09%   5.4   85s
 772596 315137 1.3561e+10   58   92 1.3568e+10 1.3558e+10  0.07%   5.6  610s
 40705 11283 1.3564e+10   69   76 1.3568e+10 1.3557e+10  0.08%   5.4   90s
 775967 316078 1.3563e+10   54   74 1.3568e+10 1.3558e+10  0.07%   5.6  615s
 44522 12250 1.3563e+10   57   79 1.3568e+10 1.3558e+10  0.07%   5.4   95s
 779899 317174 1.3564e+10   65   73 1.3568e+10 1.3558e+10  0.07%   5.6  620s
 48429 13107 1.3567e+10   93   35 1.3568e+10 1.3559e+10  0.07%   5.4  100s
 783915 318325 1.3566e+10   70   68 1.3568e+10 1.3558e+10  0.07%   5.6  625s
 51957 13807 1.3560e+10   41   66 1.3568e+10 1.3559e+10  0.06%   5.4  105s
 787712 319303 1.3564e+10   62   73 1.3568e+10 1.3558e+10  0.07%   5.6  630s
 55944 14538 1.3565e+10   57   66 1.3568e+10 1.3560e+10  0.06%   5.4  110s
 790863 320148 1.3566e+10   90   77 1.3568e+10 1.3558e+10  0.07%   5.6  635s
 59531 15100 1.3567e+10   66   67 1.3568e+10 1.3560e+10  0.05%   5.4  115s
 794404 321163 1.3567e+10   85   68 1.3568e+10 1.3558e+10  0.07%   5.6  640s
 63387 15657 1.3565e+10   49   62 1.3568e+10 1.3561e+10  0.05%   5.5  120s
 797850 322138 1.3561e+10   55   93 1.3568e+10 1.3558e+10  0.07%   5.6  645s
 67481 16057 1.3562e+10   41   40 1.3568e+10 1.3562e+10  0.04%   5.6  125s
 802255 323281 1.3564e+10   72   74 1.3568e+10 1.3558e+10  0.07%   5.6  650s
 71233 16213     cutoff   59      1.3568e+10 1.3562e+10  0.04%   5.6  130s
H72628 16153                    1.356754e+10 1.3562e+10  0.04%   5.7  132s
 805800 324250 1.3561e+10   58   80 1.3568e+10 1.3558e+10  0.07%   5.6  655s
 73721 16101 1.3567e+10   79   47 1.3568e+10 1.3563e+10  0.04%   5.7  135s
 809636 325324 1.3563e+10   61   83 1.3568e+10 1.3558e+10  0.07%   5.6  660s
 77039 15992 1.3567e+10   71   47 1.3568e+10 1.3563e+10  0.03%   5.8  140s
 813012 326249     cutoff   53      1.3568e+10 1.3558e+10  0.07%   5.6  665s
 80393 15622     cutoff   51      1.3568e+10 1.3564e+10  0.03%   5.9  145s
 815944 327046 1.3561e+10   57   88 1.3568e+10 1.3558e+10  0.07%   5.6  670s
 82846 15276 1.3567e+10   69   68 1.3568e+10 1.3564e+10  0.03%   6.1  150s
 819852 328114 1.3566e+10   91   78 1.3568e+10 1.3558e+10  0.07%   5.6  675s
 85517 14667     cutoff   71      1.3568e+10 1.3564e+10  0.02%   6.2  155s
 824166 329151 1.3567e+10   53   71 1.3568e+10 1.3558e+10  0.07%   5.6  680s
 88009 13811     cutoff   61      1.3568e+10 1.3565e+10  0.02%   6.4  160s
 828040 330137 1.3565e+10   87   76 1.3568e+10 1.3558e+10  0.07%   5.6  685s
 89895 13019     cutoff   71      1.3568e+10 1.3565e+10  0.02%   6.6  165s
 832569 331446 1.3566e+10   83   74 1.3568e+10 1.3558e+10  0.07%   5.6  690s
 91818 12202 1.3566e+10   58   62 1.3568e+10 1.3565e+10  0.02%   6.7  170s
 835953 332415 1.3562e+10   57   92 1.3568e+10 1.3558e+10  0.07%   5.6  695s
 93879 11072     cutoff   73      1.3568e+10 1.3566e+10  0.01%   6.8  175s
 839684 333466 1.3566e+10   70   62 1.3568e+10 1.3558e+10  0.07%   5.6  700s
 96524  9490     cutoff   48      1.3568e+10 1.3566e+10  0.01%   6.9  180s

Cutting planes:
  Gomory: 127
  MIR: 877
  Flow cover: 117

Explored 96756 nodes (675054 simplex iterations) in 180.69 seconds
Thread count was 4 (of 4 available processors)

Solution count 10: 1.35675e+10 1.35675e+10 1.35676e+10 ... 1.357e+10

Optimal solution found (tolerance 1.00e-04)
